sub4	2025-Q1	2024-Q4	2024-Q3	2024-Q2	2024-Q1	2023-Q4	2023-Q3	2023-Q2	2023-Q1	2022-Q4	2022-Q3	2022-Q2	2022-Q1	2021-Q4	2021-Q3	2021-Q2	2021-Q1	2020-Q4	2020-Q3	2020-Q2	2020-Q1	2019-Q4	2019-Q3	2019-Q2	2019-Q1	2018-Q4	2018-Q3	2018-Q2	2018-Q1	2017-Q4	2017-Q3	2017-Q2	2017-Q1	2016-Q4	2016-Q3	2016-Q2	2016-Q1	2015-Q4	2015-Q3	2015-Q2	2015-Q1	2014-Q4	2014-Q3	2014-Q2	2014-Q1	2013-Q4	2013-Q3	2013-Q2	2013-Q1	2012-Q4	2012-Q3	2012-Q2	2012-Q1	2011-Q4	2011-Q3	2011-Q2	2011-Q1	2010-Q4	2010-Q3	2010-Q2	2010-Q1	2009-Q4	2009-Q3	2009-Q2	2009-Q1	2008-Q4	2008-Q3	2008-Q2	2008-Q1	2007-Q4	2007-Q3	2007-Q2	2007-Q1	2006-Q4	2006-Q3	2006-Q2	2006-Q1	2005-Q4	2005-Q3	2005-Q2	2005-Q1	2004-Q4	2004-Q3	2004-Q2	2004-Q1	2003-Q4	2003-Q3	2003-Q2	2003-Q1	2002-Q4	2002-Q3	2002-Q2	2002-Q1	2001-Q4	2001-Q3	2001-Q2	2001-Q1	2000-Q4	2000-Q3	2000-Q2	2000-Q1	1999-Q4	1999-Q3	1999-Q2	1999-Q1	1998-Q4	1998-Q3	1998-Q2	1998-Q1	1997-Q4	1997-Q3	1997-Q2	1997-Q1	1996-Q4	1996-Q3	1996-Q2	1996-Q1	1995-Q4	1995-Q3	1995-Q2	1995-Q1	1994-Q4	1994-Q3	1994-Q2	1994-Q1	1993-Q4	1993-Q3	1993-Q2	1993-Q1	1992-Q4	1992-Q3	1992-Q2	1992-Q1	1991-Q4	1991-Q3	1991-Q2	1991-Q1	1990-Q4	1990-Q3	1990-Q2	1990-Q1	1989-Q4	1989-Q3	1989-Q2	1989-Q1	1988-Q4	1988-Q3	1988-Q2	1988-Q1	1987-Q4	1987-Q3	1987-Q2	1987-Q1	1986-Q4	1986-Q3	1986-Q2	1986-Q1	1985-Q4	1985-Q3	1985-Q2	1985-Q1	1984-Q4	1984-Q3	1984-Q2	1984-Q1	1983-Q4	1983-Q3	1983-Q2	1983-Q1	1982-Q4	1982-Q3	1982-Q2	1982-Q1	1981-Q4	1981-Q3	1981-Q2	1981-Q1	1980-Q4	1980-Q3	1980-Q2	1980-Q1	1979-Q4	1979-Q3	1979-Q2	1979-Q1	1978-Q4	1978-Q3	1978-Q2	1978-Q1	1977-Q4	1977-Q3	1977-Q2	1977-Q1	1976-Q4	1976-Q3	1976-Q2	1976-Q1	1975-Q4	1975-Q3	1975-Q2	1975-Q1	1974-Q4	1974-Q3	1974-Q2	1974-Q1	1973-Q4	1973-Q3	1973-Q2	1973-Q1	1972-Q4	1972-Q3	1972-Q2	1972-Q1	1971-Q4	1971-Q3	1971-Q2	1971-Q1	1970-Q4	1970-Q3	1970-Q2	1970-Q1	1969-Q4	1969-Q3	1969-Q2	1969-Q1	1968-Q4	1968-Q3	1968-Q2	1968-Q1	1967-Q4	1967-Q3	1967-Q2	1967-Q1	1966-Q4	1966-Q3	1966-Q2	1966-Q1	1965-Q4	1965-Q3	1965-Q2	1965-Q1	1964-Q4	1964-Q3	1964-Q2	1964-Q1	1963-Q4	1963-Q3	1963-Q2	1963-Q1	1962-Q4	1962-Q3	1962-Q2	1962-Q1	1961-Q4	1961-Q3	1961-Q2	1961-Q1	1960-Q4	1960-Q3	1960-Q2	1960-Q1	1959-Q4	1959-Q3	1959-Q2	1959-Q1	1958-Q4	1958-Q3	1958-Q2	1958-Q1	1957-Q4	1957-Q3	1957-Q2	1957-Q1	1956-Q4	1956-Q3	1956-Q2	1956-Q1	1955-Q4	1955-Q3	1955-Q2	1955-Q1	1954-Q4	1954-Q3	1954-Q2	1954-Q1	1953-Q4	1953-Q3	1953-Q2	1953-Q1	1952-Q4	1952-Q3	1952-Q2	1952-Q1	1951-Q4	1951-Q3	1951-Q2	1951-Q1	1950-Q4	1950-Q3	1950-Q2	1950-Q1	1949-Q4	1949-Q3	1949-Q2	1949-Q1	1948-Q4	1948-Q3	1948-Q2	1948-Q1	1947-Q4	1947-Q3	1947-Q2	1947-Q1	1946-Q4	1946-Q3	1946-Q2	1946-Q1	1945-Q4	1945-Q3	1945-Q2	1945-Q1	1944-Q4	1944-Q3	1944-Q2	1944-Q1	1943-Q4	1943-Q3	1943-Q2	1943-Q1	1942-Q4	1942-Q3	1942-Q2	1942-Q1	1941-Q4	1941-Q3	1941-Q2	1941-Q1	1940-Q4	1940-Q3	1940-Q2	1940-Q1	1939-Q4	1939-Q3	1939-Q2	1939-Q1	1938-Q4	1938-Q3	1938-Q2	1938-Q1	1937-Q4	1937-Q3	1937-Q2	1937-Q1	1936-Q4	1936-Q3	1936-Q2	1936-Q1	1935-Q4	1935-Q3	1935-Q2	1935-Q1	1934-Q4	1934-Q3	1934-Q2	1934-Q1	1933-Q4	1933-Q3	1933-Q2	1933-Q1	1932-Q4	1932-Q3	1932-Q2	1932-Q1	1931-Q4	1931-Q3	1931-Q2	1931-Q1	1930-Q4	1930-Q3	1930-Q2	1930-Q1	1929-Q4	1929-Q3	1929-Q2	1929-Q1	1928-Q4	1928-Q3	1928-Q2	1928-Q1	1927-Q4	1927-Q3	1927-Q2	1927-Q1	1926-Q4	1926-Q3	1926-Q2	1926-Q1	1925-Q4	1925-Q3	1925-Q2	1925-Q1
gdp-constant-(2010)-prices-agriculture,-forestry-and-fishing-growing-of-rubber																6,326.76	6,930.34	6,486.33	5,899.69	5,469.00	5,975.61	5,004.64	5,049.79	6,180.18	6,544.13	6,622.44	6,297.11	5,904.92	6,333.14	5,339.75	5,709.61	6,317.08	6,798.42	4,424.60	4,654.58	5,734.28	8,214.98	5,453.29	5,654.81	6,242.74	8,432.12	5,217.00	5,711.72	8,206.92	9,552.57	11,385.79	8,412.65	8,526.77	9,661.76	9,577.53	10,650.43	11,478.32	12,542.98	11,366.54	11,158.29	10,620.08	12,810.68	11,785.71	10,815.20	9,499.41	12,310.60																																																																																																																																																																																																																																																																																																																																																				
gdp-constant-(2010)-prices-agriculture,-forestry-and-fishing-growing-of-other-perennial-crops																3,947.76	4,061.43	4,301.72	4,239.95	4,124.23	4,014.87	4,107.13	4,050.69	4,095.86	4,126.25	4,088.74	4,069.04	4,058.85	4,086.24	3,833.60	4,245.53	4,325.64	4,311.96	4,023.67	4,049.62	4,175.16	4,235.33	4,020.15	4,203.36	4,586.91	4,028.58	3,857.24	3,865.01	3,875.51	3,804.16	3,642.56	3,573.07	3,598.82	3,529.35	3,941.51	3,723.69	3,791.69	3,709.65	3,714.40	3,598.66	3,719.38	3,633.25	3,718.10	3,627.47	3,695.10	3,455.72																																																																																																																																																																																																																																																																																																																																																				
gdp-constant-(2010)-prices-agriculture,-forestry-and-fishing-animal-production																14,712.14	15,890.15	16,946.83	17,082.68	12,470.52	15,065.97	17,480.79	16,766.77	15,430.28	15,066.45	16,067.03	17,740.20	15,226.92	14,383.77	15,334.14	15,815.32	14,164.60	13,414.63	14,950.86	15,010.81	12,918.31	12,751.02	13,009.84	14,005.02	12,771.32	12,070.36	12,066.51	12,242.92	11,528.48	12,111.98	10,112.41	9,199.32	9,051.22	8,235.91	7,855.42	7,417.17	7,313.96	6,924.22	6,987.71	6,683.86	6,850.27	5,837.04	7,183.72	6,816.04	7,110.11	6,119.91																																																																																																																																																																																																																																																																																																																																																				
gdp-constant-(2010)-prices-agriculture,-forestry-and-fishing-plant-propagation-and-support-ac																2,375.61	2,226.53	2,116.39	2,122.87	2,116.05	2,007.39	2,132.86	2,088.85	2,139.62	2,042.59	2,381.99	2,400.18	2,247.20	2,229.04	2,144.68	2,391.46	2,358.55	2,342.95	2,478.90	2,692.24	2,609.48	2,429.16	2,601.25	2,536.21	2,638.14	2,645.11	2,457.15	2,389.78	2,468.04	2,451.94	2,289.25	2,300.48	2,296.59	2,296.88	2,252.95	2,298.31	2,289.61	2,264.63	2,106.33	2,125.24	2,131.80	2,073.01	2,137.38	2,085.97	2,203.71	2,105.50																																																																																																																																																																																																																																																																																																																																																				
gdp-constant-(2010)-prices-agriculture,-forestry-and-fishing-forestry-and-logging																11,014.40	12,474.87	15,610.31	16,054.92	10,569.30	11,831.87	13,076.32	17,540.80	14,552.23	13,677.11	13,610.77	16,786.59	15,208.69	13,313.75	15,134.98	18,264.37	15,689.51	13,455.96	12,059.10	15,661.60	13,144.87	11,619.57	11,441.01	13,110.76	12,135.71	11,674.91	12,161.06	12,273.53	11,649.97	11,365.73	11,314.52	11,035.54	11,312.94	9,381.17	9,520.33	9,754.85	9,475.24	9,437.29	10,425.37	11,121.10	10,662.24	10,296.18	10,745.26	11,079.70	10,959.86	10,553.87																																																																																																																																																																																																																																																																																																																																																				
gdp-constant-(2010)-prices-agriculture,-forestry-and-fishing-marine-fishing-and-marine-aquacu																17,574.99	20,036.26	17,345.57	20,309.96	14,092.60	23,844.39	23,911.41	23,177.50	23,336.37	26,163.32	25,620.67	25,267.80	24,580.67	26,705.72	26,161.58	24,560.44	24,326.47	27,994.59	28,582.33	26,104.82	23,743.55	26,669.65	27,097.08	24,259.69	25,827.36	27,228.43	27,487.05	27,105.79	23,840.27	27,389.23	27,434.89	27,370.72	23,244.87	25,828.63	27,068.40	23,511.11	23,952.39	22,531.53	24,552.40	22,202.20	21,486.92	21,333.88	21,177.24	18,948.75	18,354.81	19,097.69																																																																																																																																																																																																																																																																																																																																																				
gdp-constant-(2010)-prices-agriculture,-forestry-and-fishing-fresh-water-fishing-and-fresh-wa																4,607.81	4,202.47	5,597.10	5,742.14	4,282.40	3,308.04	4,315.47	4,759.85	3,856.20	3,865.52	5,717.09	4,292.91	3,007.23	3,287.08	5,252.64	5,304.65	2,260.40	2,390.12	4,631.90	5,061.54	2,074.28	1,967.44	3,172.95	4,188.25	2,629.70	2,511.73	3,479.42	3,719.28	3,365.61	3,508.03	3,702.89	4,967.43	1,957.56	1,807.21	2,073.09	5,793.62	2,526.46	2,166.45	3,474.25	4,247.37	2,155.01	1,187.95	2,810.09	3,063.84	1,891.82	1,970.97																																																																																																																																																																																																																																																																																																																																																				
gdp-constant-(2010)-prices-industries																546,207.47	716,260.98	629,927.63	671,487.96	447,447.67	678,980.45	621,574.62	667,693.18	581,946.97	736,996.37	613,391.47	646,488.93	572,000.74	709,304.93	634,621.37	622,860.14	553,690.73	698,249.14	608,638.47	591,277.90	524,639.99	672,276.63	580,852.28	581,753.23	519,742.56	585,377.16	566,759.16	561,307.02	496,918.59	593,726.04	500,281.98	514,999.25	504,662.11	599,137.07	497,158.29	501,105.41	476,020.88	561,316.72	458,194.69	514,289.34	430,576.76	463,886.36	414,537.49	451,895.25	421,968.21	420,466.23																																																																																																																																																																																																																																																																																																																																																				
gdp-constant-(2010)-prices-industries-manufacture-of-food,-beverages-&-tobacco-products																121,936.60	185,554.50	137,222.50	171,835.05	115,743.04	175,101.23	136,309.85	153,505.47	115,379.44	169,693.58	130,468.08	146,251.47	115,686.97	166,949.27	121,998.12	142,486.15	111,260.58	159,178.69	110,304.58	144,249.13	114,715.63	160,516.93	114,270.31	153,457.99	119,058.68	142,034.10	122,592.25	142,237.84	116,503.71	132,626.51	122,385.86	134,785.07	117,280.40	132,675.77	110,866.40	134,908.57	113,791.20	147,555.20	121,195.31	133,727.81	117,332.69	115,687.06	100,387.86	115,706.01	108,714.44	108,960.50																																																																																																																																																																																																																																																																																																																																																				
gdp-constant-(2010)-prices-industries-manufacture-of-paper-products,-printing-and-reproductio																5,779.64	12,209.08	8,780.35	5,944.64	4,511.22	10,858.24	8,401.54	5,301.51	5,615.61	11,484.16	8,529.43	5,730.88	6,205.54	12,418.53	9,090.18	5,606.98	5,731.73	11,456.09	9,323.98	5,240.56	5,451.97	10,266.83	9,594.01	5,202.63	5,183.08	7,748.69	8,407.83	4,186.57	4,877.32	7,496.71	7,761.23	4,269.58	5,272.64	7,621.46	7,583.64	4,213.28	5,210.59	7,730.05	8,783.03	4,417.56	6,119.98	8,284.84	9,345.17	4,598.77	5,152.81	6,997.04																																																																																																																																																																																																																																																																																																																																																				
gdp-constant-(2010)-prices-industries-manufacture-of-coke-and-refined-petroleum-products																4,687.07	6,300.54	7,851.42	6,703.76	4,157.87	11,313.01	6,970.13	7,150.11	5,572.50	14,001.32	7,500.55	7,182.26	5,441.07	7,188.57	7,402.68	6,156.78	4,444.04	11,739.45	6,309.72	6,176.50	5,189.36	13,569.37	7,145.49	7,280.24	6,169.97	8,479.56	7,943.85	6,686.97	6,713.19	7,378.87	7,557.51	5,939.26	6,231.96	7,785.42	6,131.28	2,652.87	10,632.04	9,441.99	8,872.48	8,472.12	9,072.77	9,039.41	6,037.27	7,100.07	5,300.99	3,842.19																																																																																																																																																																																																																																																																																																																																																				
gdp-constant-(2010)-prices-industries-manufacture-of-chemical-products-and-basic-pharmaceutic																27,957.01	25,891.42	28,738.26	26,256.80	24,739.36	21,577.61	25,801.87	22,977.28	27,991.63	23,740.00	25,495.83	22,283.25	26,767.32	23,304.35	25,407.33	21,258.24	25,358.06	21,528.01	24,588.42	19,609.45	25,978.58	19,918.82	23,980.13	17,296.53	24,761.62	17,140.91	22,735.11	18,377.56	25,220.07	15,910.48	23,342.68	17,109.73	27,216.44	14,313.42	21,870.30	18,716.46	25,087.54	9,907.67	11,049.09	17,288.60	15,716.45	23,589.48	14,764.05	17,530.73	23,014.05	14,141.48																																																																																																																																																																																																																																																																																																																																																				
gdp-constant-(2010)-prices-industries-manufacture-of-basic-metals-and-fabricated-metal-product																8,236.53	17,008.73	14,385.01	9,451.99	4,721.17	16,458.91	14,966.90	9,925.38	6,610.88	14,824.41	15,651.67	10,216.74	7,117.16	15,505.10	14,042.17	9,729.66	6,380.60	13,709.81	13,220.42	8,384.03	5,499.82	11,472.80	10,361.36	6,500.74	5,012.05	7,078.72	8,742.51	5,566.10	4,152.47	6,420.59	8,127.13	7,696.48	4,631.78	6,133.85	5,639.63	8,593.85	4,258.45	6,098.99	6,258.74	9,190.90	4,527.22	6,318.39	7,700.19	10,452.49	5,779.48	7,732.86																																																																																																																																																																																																																																																																																																																																																				
gdp-constant-(2010)-prices-industries-manufacture-of-machinery-and-equipment-i.e..																9,059.07	15,382.27	18,600.26	12,323.78	6,129.31	14,231.43	17,242.85	12,270.89	8,486.76	14,577.88	16,961.62	11,698.80	8,191.98	14,844.83	16,961.26	10,890.65	7,699.07	15,416.43	17,359.82	10,188.56	7,157.80	11,903.52	15,288.36	9,249.90	5,945.42	8,364.49	12,555.89	7,218.12	5,491.15	6,799.03	10,935.20	6,862.14	5,868.65	7,178.74	9,563.49	6,773.64	7,376.34	7,136.00	9,168.47	8,116.55	8,670.51	7,694.59	10,687.09	6,564.39	10,242.84	8,414.81																																																																																																																																																																																																																																																																																																																																																				
gdp-constant-(2010)-prices-industries-manufacture-of-furniture																23,832.84	32,124.59	25,250.32	17,260.68	15,434.23	29,353.75	24,611.65	18,446.69	24,914.92	32,823.79	24,005.44	17,895.89	22,088.31	29,007.05	26,904.79	19,831.66	21,495.34	29,688.48	28,178.02	20,570.25	18,235.98	29,318.91	26,705.77	22,659.52	21,272.69	23,850.64	23,693.20	18,712.60	16,834.68	23,507.45	17,878.24	12,630.58	17,428.24	19,551.11	14,254.52	16,943.16	14,560.73	18,163.17	12,427.77	16,576.85	11,801.64	12,545.29	11,832.54	17,145.75	12,693.57	14,729.91																																																																																																																																																																																																																																																																																																																																																				
