sub4	2025-Q1	2024-Q4	2024-Q3	2024-Q2	2024-Q1	2023-Q4	2023-Q3	2023-Q2	2023-Q1	2022-Q4	2022-Q3	2022-Q2	2022-Q1	2021-Q4	2021-Q3	2021-Q2	2021-Q1	2020-Q4	2020-Q3	2020-Q2	2020-Q1	2019-Q4	2019-Q3	2019-Q2	2019-Q1	2018-Q4	2018-Q3	2018-Q2	2018-Q1	2017-Q4	2017-Q3	2017-Q2	2017-Q1	2016-Q4	2016-Q3	2016-Q2	2016-Q1	2015-Q4	2015-Q3	2015-Q2	2015-Q1	2014-Q4	2014-Q3	2014-Q2	2014-Q1	2013-Q4	2013-Q3	2013-Q2	2013-Q1	2012-Q4	2012-Q3	2012-Q2	2012-Q1	2011-Q4	2011-Q3	2011-Q2	2011-Q1	2010-Q4	2010-Q3	2010-Q2	2010-Q1	2009-Q4	2009-Q3	2009-Q2	2009-Q1	2008-Q4	2008-Q3	2008-Q2	2008-Q1	2007-Q4	2007-Q3	2007-Q2	2007-Q1	2006-Q4	2006-Q3	2006-Q2	2006-Q1	2005-Q4	2005-Q3	2005-Q2	2005-Q1	2004-Q4	2004-Q3	2004-Q2	2004-Q1	2003-Q4	2003-Q3	2003-Q2	2003-Q1	2002-Q4	2002-Q3	2002-Q2	2002-Q1	2001-Q4	2001-Q3	2001-Q2	2001-Q1	2000-Q4	2000-Q3	2000-Q2	2000-Q1	1999-Q4	1999-Q3	1999-Q2	1999-Q1	1998-Q4	1998-Q3	1998-Q2	1998-Q1	1997-Q4	1997-Q3	1997-Q2	1997-Q1	1996-Q4	1996-Q3	1996-Q2	1996-Q1	1995-Q4	1995-Q3	1995-Q2	1995-Q1	1994-Q4	1994-Q3	1994-Q2	1994-Q1	1993-Q4	1993-Q3	1993-Q2	1993-Q1	1992-Q4	1992-Q3	1992-Q2	1992-Q1	1991-Q4	1991-Q3	1991-Q2	1991-Q1	1990-Q4	1990-Q3	1990-Q2	1990-Q1	1989-Q4	1989-Q3	1989-Q2	1989-Q1	1988-Q4	1988-Q3	1988-Q2	1988-Q1	1987-Q4	1987-Q3	1987-Q2	1987-Q1	1986-Q4	1986-Q3	1986-Q2	1986-Q1	1985-Q4	1985-Q3	1985-Q2	1985-Q1	1984-Q4	1984-Q3	1984-Q2	1984-Q1	1983-Q4	1983-Q3	1983-Q2	1983-Q1	1982-Q4	1982-Q3	1982-Q2	1982-Q1	1981-Q4	1981-Q3	1981-Q2	1981-Q1	1980-Q4	1980-Q3	1980-Q2	1980-Q1	1979-Q4	1979-Q3	1979-Q2	1979-Q1	1978-Q4	1978-Q3	1978-Q2	1978-Q1	1977-Q4	1977-Q3	1977-Q2	1977-Q1	1976-Q4	1976-Q3	1976-Q2	1976-Q1	1975-Q4	1975-Q3	1975-Q2	1975-Q1	1974-Q4	1974-Q3	1974-Q2	1974-Q1	1973-Q4	1973-Q3	1973-Q2	1973-Q1	1972-Q4	1972-Q3	1972-Q2	1972-Q1	1971-Q4	1971-Q3	1971-Q2	1971-Q1	1970-Q4	1970-Q3	1970-Q2	1970-Q1	1969-Q4	1969-Q3	1969-Q2	1969-Q1	1968-Q4	1968-Q3	1968-Q2	1968-Q1	1967-Q4	1967-Q3	1967-Q2	1967-Q1	1966-Q4	1966-Q3	1966-Q2	1966-Q1	1965-Q4	1965-Q3	1965-Q2	1965-Q1	1964-Q4	1964-Q3	1964-Q2	1964-Q1	1963-Q4	1963-Q3	1963-Q2	1963-Q1	1962-Q4	1962-Q3	1962-Q2	1962-Q1	1961-Q4	1961-Q3	1961-Q2	1961-Q1	1960-Q4	1960-Q3	1960-Q2	1960-Q1	1959-Q4	1959-Q3	1959-Q2	1959-Q1	1958-Q4	1958-Q3	1958-Q2	1958-Q1	1957-Q4	1957-Q3	1957-Q2	1957-Q1	1956-Q4	1956-Q3	1956-Q2	1956-Q1	1955-Q4	1955-Q3	1955-Q2	1955-Q1	1954-Q4	1954-Q3	1954-Q2	1954-Q1	1953-Q4	1953-Q3	1953-Q2	1953-Q1	1952-Q4	1952-Q3	1952-Q2	1952-Q1	1951-Q4	1951-Q3	1951-Q2	1951-Q1	1950-Q4	1950-Q3	1950-Q2	1950-Q1	1949-Q4	1949-Q3	1949-Q2	1949-Q1	1948-Q4	1948-Q3	1948-Q2	1948-Q1	1947-Q4	1947-Q3	1947-Q2	1947-Q1	1946-Q4	1946-Q3	1946-Q2	1946-Q1	1945-Q4	1945-Q3	1945-Q2	1945-Q1	1944-Q4	1944-Q3	1944-Q2	1944-Q1	1943-Q4	1943-Q3	1943-Q2	1943-Q1	1942-Q4	1942-Q3	1942-Q2	1942-Q1	1941-Q4	1941-Q3	1941-Q2	1941-Q1	1940-Q4	1940-Q3	1940-Q2	1940-Q1	1939-Q4	1939-Q3	1939-Q2	1939-Q1	1938-Q4	1938-Q3	1938-Q2	1938-Q1	1937-Q4	1937-Q3	1937-Q2	1937-Q1	1936-Q4	1936-Q3	1936-Q2	1936-Q1	1935-Q4	1935-Q3	1935-Q2	1935-Q1	1934-Q4	1934-Q3	1934-Q2	1934-Q1	1933-Q4	1933-Q3	1933-Q2	1933-Q1	1932-Q4	1932-Q3	1932-Q2	1932-Q1	1931-Q4	1931-Q3	1931-Q2	1931-Q1	1930-Q4	1930-Q3	1930-Q2	1930-Q1	1929-Q4	1929-Q3	1929-Q2	1929-Q1	1928-Q4	1928-Q3	1928-Q2	1928-Q1	1927-Q4	1927-Q3	1927-Q2	1927-Q1	1926-Q4	1926-Q3	1926-Q2	1926-Q1	1925-Q4	1925-Q3	1925-Q2	1925-Q1
gdp-constant-(2010)-prices-services-transportation-of-goods-and-passengers-including-warehousi																161,661.91	235,510.55	326,212.47	284,842.82	134,255.43	233,144.59	323,573.51	282,248.28	209,942.81	233,060.10	317,146.14	278,358.27	212,270.08	226,980.32	310,184.33	275,404.42	207,695.30	220,573.16	298,926.59	271,327.60	206,037.71	206,411.23	270,467.24	254,828.46	203,525.28	202,707.82	278,867.13	231,318.84	179,864.57	195,455.52	217,828.98	218,429.49	209,258.73	204,021.95	201,605.61	196,665.06	173,591.59	233,529.21	203,683.42	188,426.84	166,644.59	187,136.38	193,904.83	182,770.00	135,720.25	149,758.16																																																																																																																																																																																																																																																																																																																																																				
gdp-constant-(2010)-prices-services-postal-and-courier-activities																1,101.54	1,320.25	1,446.39	1,200.62	1,051.99	1,275.75	1,383.05	1,122.07	1,062.52	1,184.10	1,268.00	1,077.78	1,019.43	1,119.90	1,259.18	1,077.77	1,003.28	1,084.48	1,283.97	1,005.52	914.32	1,055.72	1,358.17	857.96	833.05	1,003.06	1,187.55	871.14	859.67	1,137.55	1,124.99	1,042.86	1,111.98	1,084.47	1,173.40	1,015.92	1,131.51	1,120.52	1,139.95	972.60	956.51	999.00	1,098.94	896.13	875.65	1,195.72																																																																																																																																																																																																																																																																																																																																																				
gdp-constant-(2010)-prices-services-accommodation,-food-and-beverage-service-activities																17,738.21	25,699.59	18,945.35	20,320.51	12,437.38	37,748.69	37,232.41	35,688.24	34,122.72	40,627.51	39,930.25	38,306.48	37,890.32	38,667.08	38,958.50	36,239.59	35,290.84	35,943.33	37,154.93	34,241.32	33,731.20	34,315.43	35,370.45	32,919.27	32,728.95	32,998.20	34,300.25	33,050.14	32,485.92	31,644.22	30,199.77	29,970.70	31,368.19	34,853.36	35,804.29	34,879.61	33,192.26	30,283.46	28,233.37	26,603.83	25,715.77	24,818.94	23,923.80	22,935.56	21,138.54	19,694.86																																																																																																																																																																																																																																																																																																																																																				
gdp-constant-(2010)-prices-services-programming-and-broadcasting-activities-and-audio-video-pr																706.02	677.78	733.38	631.54	687.00	650.55	718.54	583.93	714.52	622.31	688.19	564.01	695.06	571.81	854.16	612.99	681.49	655.18	803.37	683.50	639.80	703.85	749.39	693.30	500.82	680.20	689.36	587.92	608.03	627.90	628.38	557.37	634.53	602.07	502.62	669.94	505.60	573.47	412.78	492.66	504.11	768.05	598.62	649.73	667.40	610.12																																																																																																																																																																																																																																																																																																																																																				
gdp-constant-(2010)-prices-services-telecommunication																19,716.89	17,071.07	17,599.07	13,561.44	16,490.62	14,338.79	14,941.68	12,179.72	14,191.97	12,381.48	11,903.04	11,000.40	12,387.17	10,539.45	10,930.23	9,992.78	11,145.84	9,434.62	9,760.31	8,635.50	9,322.15	9,265.62	9,083.55	8,545.53	8,609.01	7,907.88	7,998.29	7,997.81	7,652.54	7,336.96	7,597.19	7,136.44	6,558.76	6,103.00	7,235.89	6,944.02	6,246.81	6,023.36	6,555.09	6,310.16	5,894.41	5,659.98	6,368.57	6,068.13	5,460.53	5,033.73																																																																																																																																																																																																																																																																																																																																																				
gdp-constant-(2010)-prices-services-it-programming-consultancy-and-related-activities																5,868.37	4,790.77	5,126.58	4,733.19	4,723.37	4,168.48	4,168.28	4,566.06	4,416.93	3,892.80	3,850.08	3,791.51	3,944.40	3,485.80	3,558.63	3,351.92	3,437.88	3,215.97	3,381.89	3,186.91	3,313.65	3,132.37	3,090.40	3,022.53	3,051.71	2,982.91	2,981.40	2,679.15	2,471.08	2,447.10	2,556.15	2,435.61	2,366.11	2,334.89	1,993.79	2,042.02	1,965.75	1,970.25	1,981.63	1,800.89	1,772.29	1,661.06	1,572.53	1,618.50	1,542.80	1,459.73																																																																																																																																																																																																																																																																																																																																																				
gdp-constant-(2010)-prices-services-financial-service-activities-and-auxiliary-financial-servi																257,364.52	173,994.77	198,269.44	200,968.27	225,186.13	153,834.39	172,965.31	177,290.00	206,126.24	145,509.25	176,624.69	177,419.74	199,677.66	134,196.22	154,642.08	156,728.09	177,043.56	118,098.08	143,600.45	142,692.53	160,074.61	108,196.60	129,250.46	124,792.08	143,606.04	96,136.13	108,586.14	107,935.78	121,018.62	82,682.81	97,958.76	99,227.99	112,304.70	76,517.45	93,598.36	94,129.83	106,232.67	70,726.69	83,988.98	81,493.64	90,159.00	59,036.35	72,741.18	70,781.58	78,771.25	52,638.84																																																																																																																																																																																																																																																																																																																																																				
gdp-constant-(2010)-prices-services-insurance,-reinsurance-and-pension-funding																22,863.75	22,151.90	30,968.99	47,294.29	19,979.39	19,891.19	31,363.05	44,744.98	21,639.03	19,698.85	30,453.39	42,743.49	20,688.58	18,629.35	23,352.95	37,986.90	18,025.51	16,559.57	24,178.48	34,709.85	17,597.48	15,685.79	21,361.19	31,064.26	15,399.96	14,187.62	19,164.14	27,526.86	14,432.78	13,853.87	16,885.23	27,228.81	14,037.00	12,702.61	17,070.98	25,604.05	13,834.37	12,516.87	15,634.69	26,729.67	13,626.79	11,604.69	17,383.84	27,074.64	12,806.80	10,564.56																																																																																																																																																																																																																																																																																																																																																				
gdp-constant-(2010)-prices-services-real-estate-activities,-including-ownership-of-dwelling																125,510.18	157,286.59	151,767.14	150,681.20	118,914.37	151,436.04	146,453.90	145,691.55	142,506.25	144,949.69	142,227.75	140,792.33	141,186.93	141,870.87	140,290.62	136,012.45	134,485.23	133,944.34	134,614.49	130,787.04	125,578.02	129,105.42	122,143.87	121,933.26	117,743.45	127,531.65	121,305.29	109,262.23	109,217.42	104,264.43	104,993.23	102,024.79	104,119.94	105,886.25	100,370.61	95,200.66	88,547.77	85,600.39	84,390.98	83,438.89	81,506.01	78,740.23	79,373.01	77,869.90	75,404.08	74,465.43																																																																																																																																																																																																																																																																																																																																																				
gdp-constant-(2010)-prices-services-professional-services																36,801.79	43,484.43	44,138.62	43,026.56	35,582.49	42,201.56	43,673.61	42,425.33	41,649.31	41,775.23	42,788.77	41,732.64	41,091.14	39,937.52	40,815.37	40,717.88	38,784.84	38,437.26	37,301.43	38,585.67	38,953.92	37,388.26	38,889.33	38,017.99	38,744.71	38,614.01	43,026.85	40,904.81	41,663.84	40,890.00	39,283.19	41,469.79	38,602.41	42,607.12	43,464.15	49,110.44	29,210.86	33,955.41	31,843.72	35,402.87	29,600.80	30,510.81	40,433.37	25,806.66	22,726.60	23,095.10																																																																																																																																																																																																																																																																																																																																																				
gdp-constant-(2010)-prices-services-public-administration-and-defense;-compulsory-social-secur																105,558.37	99,560.75	130,062.79	111,236.33	104,301.08	98,359.70	126,325.70	109,768.54	103,238.56	97,732.54	123,460.67	107,752.84	100,984.33	95,823.88	124,154.05	108,233.79	101,974.60	96,309.11	130,705.51	113,771.68	106,871.88	101,236.67	124,044.27	108,168.92	101,660.32	96,231.42	116,530.62	101,392.04	94,555.93	89,726.77	110,622.19	96,229.68	90,192.69	85,425.48	111,347.88	97,308.71	90,788.01	86,169.96	105,017.87	92,482.37	87,423.07	82,170.03	111,092.48	96,568.29	90,497.76	85,664.92																																																																																																																																																																																																																																																																																																																																																				
gdp-constant-(2010)-prices-services-education																43,037.84	49,223.66	52,575.06	42,701.94	42,737.00	48,697.89	52,356.31	44,677.83	41,642.85	46,439.28	49,648.46	41,880.67	43,471.19	44,523.58	47,047.44	41,075.98	41,778.52	42,799.49	47,421.87	43,139.42	40,316.27	40,952.75	43,531.06	38,464.57	37,855.67	40,023.87	45,839.98	41,777.41	38,689.52	47,444.45	43,053.49	39,461.58	37,591.78	37,370.56	43,500.46	40,785.30	43,119.96	39,701.17	40,997.93	33,032.60	31,611.62	30,529.91	35,487.69	35,138.94	32,517.52	35,408.68																																																																																																																																																																																																																																																																																																																																																				
gdp-constant-(2010)-prices-services-human-health-activities,-residential-care-and-social-work																54,212.92	34,190.67	59,635.83	45,738.30	52,096.56	33,234.92	56,751.88	43,360.07	50,049.80	32,615.24	53,414.77	42,301.85	50,493.83	33,145.85	49,807.21	40,056.89	50,765.18	33,525.94	47,906.31	41,574.43	43,713.87	29,210.87	43,584.17	40,542.29	44,210.63	31,718.54	43,610.54	35,765.19	38,765.17	29,820.76	43,380.08	39,448.67	39,017.86	24,704.75	46,642.43	39,005.48	56,602.20	31,647.69	49,269.09	37,571.90	39,817.76	29,335.40	38,786.60	34,944.71	34,937.74	27,904.82																																																																																																																																																																																																																																																																																																																																																				
gdp-constant-(2010)-prices-services-other-personal-service-activities																163,408.86	254,647.23	247,901.90	239,762.32	159,328.89	249,695.11	246,385.83	239,597.96	231,847.87	240,760.17	239,324.95	235,721.73	231,584.11	231,915.93	236,167.76	229,670.26	225,882.02	222,008.69	230,553.45	222,912.59	217,465.23	214,490.02	231,816.37	217,026.96	216,654.50	208,036.03	223,899.34	212,514.09	205,193.46	198,026.19	200,772.76	196,706.23	201,080.61	204,954.17	195,922.82	187,620.86	176,545.74	170,226.25	168,020.98	163,271.45	158,256.45	153,446.36	152,950.67	150,791.30	148,202.06	140,150.65																																																																																																																																																																																																																																																																																																																																																				
gdp-constant-(2010)-prices-taxes-less-subsidies-on-products																155,341.67	102,552.15	417,162.84	208,908.63	119,196.12	92,223.87	420,565.71	215,103.22	171,231.39	103,342.06	408,895.41	211,379.92	166,892.31	101,998.55	410,613.11	214,374.28	168,251.26	100,893.20	400,591.75	203,260.77	164,260.50	98,613.86	370,866.09	192,287.28	159,364.00	93,149.15	351,575.77	179,236.56	142,745.82	84,963.21	330,331.82	160,408.46	137,230.39	81,830.80	318,768.04	164,202.46	145,003.58	87,037.12	319,830.95	163,511.97	135,279.93	80,041.34	298,290.54	147,788.86	133,212.48	76,272.29																																																																																																																																																																																																																																																																																																																																																				
