sub4	2025-Q1	2024-Q4	2024-Q3	2024-Q2	2024-Q1	2023-Q4	2023-Q3	2023-Q2	2023-Q1	2022-Q4	2022-Q3	2022-Q2	2022-Q1	2021-Q4	2021-Q3	2021-Q2	2021-Q1	2020-Q4	2020-Q3	2020-Q2	2020-Q1	2019-Q4	2019-Q3	2019-Q2	2019-Q1	2018-Q4	2018-Q3	2018-Q2	2018-Q1	2017-Q4	2017-Q3	2017-Q2	2017-Q1	2016-Q4	2016-Q3	2016-Q2	2016-Q1	2015-Q4	2015-Q3	2015-Q2	2015-Q1	2014-Q4	2014-Q3	2014-Q2	2014-Q1	2013-Q4	2013-Q3	2013-Q2	2013-Q1	2012-Q4	2012-Q3	2012-Q2	2012-Q1	2011-Q4	2011-Q3	2011-Q2	2011-Q1	2010-Q4	2010-Q3	2010-Q2	2010-Q1	2009-Q4	2009-Q3	2009-Q2	2009-Q1	2008-Q4	2008-Q3	2008-Q2	2008-Q1	2007-Q4	2007-Q3	2007-Q2	2007-Q1	2006-Q4	2006-Q3	2006-Q2	2006-Q1	2005-Q4	2005-Q3	2005-Q2	2005-Q1	2004-Q4	2004-Q3	2004-Q2	2004-Q1	2003-Q4	2003-Q3	2003-Q2	2003-Q1	2002-Q4	2002-Q3	2002-Q2	2002-Q1	2001-Q4	2001-Q3	2001-Q2	2001-Q1	2000-Q4	2000-Q3	2000-Q2	2000-Q1	1999-Q4	1999-Q3	1999-Q2	1999-Q1	1998-Q4	1998-Q3	1998-Q2	1998-Q1	1997-Q4	1997-Q3	1997-Q2	1997-Q1	1996-Q4	1996-Q3	1996-Q2	1996-Q1	1995-Q4	1995-Q3	1995-Q2	1995-Q1	1994-Q4	1994-Q3	1994-Q2	1994-Q1	1993-Q4	1993-Q3	1993-Q2	1993-Q1	1992-Q4	1992-Q3	1992-Q2	1992-Q1	1991-Q4	1991-Q3	1991-Q2	1991-Q1	1990-Q4	1990-Q3	1990-Q2	1990-Q1	1989-Q4	1989-Q3	1989-Q2	1989-Q1	1988-Q4	1988-Q3	1988-Q2	1988-Q1	1987-Q4	1987-Q3	1987-Q2	1987-Q1	1986-Q4	1986-Q3	1986-Q2	1986-Q1	1985-Q4	1985-Q3	1985-Q2	1985-Q1	1984-Q4	1984-Q3	1984-Q2	1984-Q1	1983-Q4	1983-Q3	1983-Q2	1983-Q1	1982-Q4	1982-Q3	1982-Q2	1982-Q1	1981-Q4	1981-Q3	1981-Q2	1981-Q1	1980-Q4	1980-Q3	1980-Q2	1980-Q1	1979-Q4	1979-Q3	1979-Q2	1979-Q1	1978-Q4	1978-Q3	1978-Q2	1978-Q1	1977-Q4	1977-Q3	1977-Q2	1977-Q1	1976-Q4	1976-Q3	1976-Q2	1976-Q1	1975-Q4	1975-Q3	1975-Q2	1975-Q1	1974-Q4	1974-Q3	1974-Q2	1974-Q1	1973-Q4	1973-Q3	1973-Q2	1973-Q1	1972-Q4	1972-Q3	1972-Q2	1972-Q1	1971-Q4	1971-Q3	1971-Q2	1971-Q1	1970-Q4	1970-Q3	1970-Q2	1970-Q1	1969-Q4	1969-Q3	1969-Q2	1969-Q1	1968-Q4	1968-Q3	1968-Q2	1968-Q1	1967-Q4	1967-Q3	1967-Q2	1967-Q1	1966-Q4	1966-Q3	1966-Q2	1966-Q1	1965-Q4	1965-Q3	1965-Q2	1965-Q1	1964-Q4	1964-Q3	1964-Q2	1964-Q1	1963-Q4	1963-Q3	1963-Q2	1963-Q1	1962-Q4	1962-Q3	1962-Q2	1962-Q1	1961-Q4	1961-Q3	1961-Q2	1961-Q1	1960-Q4	1960-Q3	1960-Q2	1960-Q1	1959-Q4	1959-Q3	1959-Q2	1959-Q1	1958-Q4	1958-Q3	1958-Q2	1958-Q1	1957-Q4	1957-Q3	1957-Q2	1957-Q1	1956-Q4	1956-Q3	1956-Q2	1956-Q1	1955-Q4	1955-Q3	1955-Q2	1955-Q1	1954-Q4	1954-Q3	1954-Q2	1954-Q1	1953-Q4	1953-Q3	1953-Q2	1953-Q1	1952-Q4	1952-Q3	1952-Q2	1952-Q1	1951-Q4	1951-Q3	1951-Q2	1951-Q1	1950-Q4	1950-Q3	1950-Q2	1950-Q1	1949-Q4	1949-Q3	1949-Q2	1949-Q1	1948-Q4	1948-Q3	1948-Q2	1948-Q1	1947-Q4	1947-Q3	1947-Q2	1947-Q1	1946-Q4	1946-Q3	1946-Q2	1946-Q1	1945-Q4	1945-Q3	1945-Q2	1945-Q1	1944-Q4	1944-Q3	1944-Q2	1944-Q1	1943-Q4	1943-Q3	1943-Q2	1943-Q1	1942-Q4	1942-Q3	1942-Q2	1942-Q1	1941-Q4	1941-Q3	1941-Q2	1941-Q1	1940-Q4	1940-Q3	1940-Q2	1940-Q1	1939-Q4	1939-Q3	1939-Q2	1939-Q1	1938-Q4	1938-Q3	1938-Q2	1938-Q1	1937-Q4	1937-Q3	1937-Q2	1937-Q1	1936-Q4	1936-Q3	1936-Q2	1936-Q1	1935-Q4	1935-Q3	1935-Q2	1935-Q1	1934-Q4	1934-Q3	1934-Q2	1934-Q1	1933-Q4	1933-Q3	1933-Q2	1933-Q1	1932-Q4	1932-Q3	1932-Q2	1932-Q1	1931-Q4	1931-Q3	1931-Q2	1931-Q1	1930-Q4	1930-Q3	1930-Q2	1930-Q1	1929-Q4	1929-Q3	1929-Q2	1929-Q1	1928-Q4	1928-Q3	1928-Q2	1928-Q1	1927-Q4	1927-Q3	1927-Q2	1927-Q1	1926-Q4	1926-Q3	1926-Q2	1926-Q1	1925-Q4	1925-Q3	1925-Q2	1925-Q1
gdp-current-market-prices-(2010-series)-services-transportation-of-goods-and-passengers-includ																288,049.48	393,842.11	506,720.35	481,905.85	243,091.85	385,143.45	504,607.56	478,710.58	356,930.37	375,217.01	507,252.13	441,409.74	346,643.93	337,455.04	452,447.96	413,508.03	321,641.51	328,771.63	464,394.86	363,419.29	294,126.12	304,047.35	393,647.72	320,153.81	283,916.32	304,592.38	373,624.90	346,788.08	279,139.63	288,571.77	306,677.15	294,737.31	285,786.70	275,633.17	279,597.48	263,857.23	228,092.40	285,929.68	233,483.22	204,499.37	171,351.71	174,676.73	185,302.71	169,003.87	144,792.81	163,053.85																																																																																																																																																																																																																																																																																																																																																				
gdp-current-market-prices-(2010-series)-services-postal-and-courier-activities																1,422.05	1,601.91	1,575.66	1,300.46	1,378.30	1,506.13	1,525.03	1,256.72	1,432.18	1,375.09	1,363.18	1,201.42	1,318.45	1,278.78	1,332.01	1,310.83	1,271.20	1,122.10	1,313.28	1,305.51	1,196.16	1,075.20	1,250.19	1,243.51	1,277.73	1,229.54	1,213.70	1,200.08	1,213.54	1,194.17	1,192.26	1,188.56	1,172.46	1,141.76	1,124.86	1,123.34	1,127.40	1,141.29	1,178.13	1,077.95	1,052.19	1,016.13	1,072.02	963.90	1,129.87	900.66																																																																																																																																																																																																																																																																																																																																																				
gdp-current-market-prices-(2010-series)-services-accommodation,-food-and-beverage-service-acti																29,768.50	42,212.04	30,914.39	32,880.20	19,979.03	60,065.09	58,330.92	55,418.97	52,411.95	61,069.03	59,597.49	57,167.93	55,680.22	55,813.81	56,200.17	51,391.40	49,898.74	49,565.02	50,026.95	45,869.79	44,793.95	44,350.01	45,823.16	42,194.19	41,492.13	41,846.95	43,357.04	42,482.21	41,174.65	39,594.53	37,557.79	37,243.62	38,402.16	41,992.95	42,051.79	40,705.10	37,943.89	33,306.31	30,376.13	28,404.40	27,379.15	26,282.64	24,541.42	22,873.72	20,808.27	19,469.35																																																																																																																																																																																																																																																																																																																																																				
gdp-current-market-prices-(2010-series)-services-programming-and-broadcasting-activities-and-a																1,093.38	1,027.47	1,034.63	973.22	1,061.78	966.48	1,054.45	941.70	1,110.18	992.92	1,079.11	972.62	1,086.34	923.58	1,155.77	865.83	915.50	1,011.03	1,301.19	1,178.07	1,101.11	1,228.71	1,275.92	1,174.95	840.75	1,134.08	1,012.73	862.07	891.92	913.29	1,107.72	982.99	1,087.67	1,019.17	728.26	958.98	710.71	753.48	634.11	750.55	666.18	843.89	705.18	657.81	618.76	544.12																																																																																																																																																																																																																																																																																																																																																				
gdp-current-market-prices-(2010-series)-services-telecommunication																28,962.47	27,922.60	25,420.39	25,208.27	23,707.45	24,548.53	22,923.20	23,776.01	21,220.17	21,238.52	18,013.32	18,016.13	21,182.15	19,059.50	18,319.17	16,103.65	17,389.17	15,544.73	16,045.71	17,672.15	15,873.69	17,215.18	13,058.54	12,908.72	15,266.43	14,947.52	10,446.74	11,894.88	12,732.05	9,659.69	12,696.59	10,524.98	7,971.09	10,793.39	9,356.59	13,029.90	6,300.69	4,569.82	7,204.65	7,811.48	6,242.34	5,965.30	6,550.47	6,185.80	6,323.22	3,871.47																																																																																																																																																																																																																																																																																																																																																				
gdp-current-market-prices-(2010-series)-services-it-programming-consultancy-and-related-activi																9,823.27	7,868.81	8,341.97	7,637.04	7,557.51	6,610.33	6,518.53	7,082.61	6,771.46	5,842.00	5,740.91	5,657.12	5,790.81	5,026.98	5,147.49	4,752.91	4,853.37	4,426.32	4,550.56	4,269.88	4,401.37	4,048.87	4,004.17	3,874.78	3,869.76	3,783.35	3,768.17	3,443.34	3,132.19	3,061.37	3,175.31	3,023.64	2,891.74	2,811.02	2,344.99	2,387.03	2,248.99	2,170.15	2,132.16	1,922.61	1,886.14	1,759.15	1,613.90	1,615.28	1,520.04	1,444.35																																																																																																																																																																																																																																																																																																																																																				
gdp-current-market-prices-(2010-series)-services-financial-service-activities-and-auxiliary-fi																225,926.18	232,650.64	214,230.36	182,462.66	157,935.82	167,262.47	168,846.62	162,850.26	149,563.81	141,137.13	158,270.06	150,708.42	131,489.93	135,287.95	80,674.33	205,272.78	156,293.86	88,999.66	123,420.51	105,915.18	93,164.41	84,325.36	101,725.79	88,119.99	79,173.63	78,889.30	96,068.30	92,740.74	71,377.15	80,540.49	77,466.69	84,470.69	68,246.59	78,625.73	74,899.34	84,271.74	64,589.04	58,242.70	63,775.38	57,072.90	54,367.74	48,251.37	67,244.52	70,104.01	81,375.86	56,208.45																																																																																																																																																																																																																																																																																																																																																				
gdp-current-market-prices-(2010-series)-services-insurance,-reinsurance-and-pension-funding																47,685.36	53,854.26	65,695.21	40,330.46	51,104.80	49,157.59	52,643.58	34,708.00	40,799.58	38,162.64	34,977.30	22,158.69	24,406.71	60,093.83	61,111.34	31,082.76	23,067.92	31,313.44	41,483.92	33,060.30	17,742.86	28,437.26	32,741.46	30,030.49	16,610.73	22,935.93	27,120.64	23,160.73	24,121.95	18,534.93	21,938.74	15,935.62	26,444.78	17,393.18	16,549.35	18,071.11	23,497.74	21,415.91	14,898.76	9,959.26	13,436.30	21,782.46	15,836.07	25,557.21	13,893.59	12,542.97																																																																																																																																																																																																																																																																																																																																																				
gdp-current-market-prices-(2010-series)-services-real-estate-activities,-including-ownership-o																210,095.60	258,194.18	246,985.35	243,228.87	190,489.02	240,179.23	229,178.74	225,993.10	218,656.88	217,626.56	212,302.78	209,974.38	207,386.73	204,734.54	202,993.22	192,922.00	189,917.28	184,419.90	181,159.90	175,256.97	166,828.65	166,907.24	158,272.60	156,328.74	149,321.96	161,771.33	153,337.39	140,446.65	138,445.56	130,457.21	130,488.50	126,699.86	127,388.37	127,486.46	117,898.21	111,113.70	101,244.41	94,159.12	90,806.42	89,098.10	86,790.51	83,394.84	81,474.83	77,707.65	74,271.18	73,658.76																																																																																																																																																																																																																																																																																																																																																				
gdp-current-market-prices-(2010-series)-services-professional-services																61,603.34	71,434.78	71,769.62	69,494.22	56,979.75	66,979.54	68,316.62	65,846.70	63,866.77	62,705.29	63,806.49	62,275.25	60,333.68	57,599.34	59,329.16	58,101.81	54,753.17	52,246.83	50,225.46	51,697.53	51,724.84	48,329.27	50,396.97	48,741.93	49,122.58	48,985.94	54,398.87	52,587.10	52,803.48	51,176.26	48,825.65	51,508.63	47,222.13	51,317.02	50,951.37	57,200.51	33,345.67	37,283.54	34,266.56	37,804.47	31,515.98	32,316.93	41,290.32	25,669.20	22,325.15	22,777.04																																																																																																																																																																																																																																																																																																																																																				
gdp-current-market-prices-(2010-series)-services-public-administration-and-defense;-compulsory																243,911.40	218,785.23	280,185.18	231,314.85	201,508.53	232,567.15	237,281.86	218,973.71	234,424.39	206,463.13	258,740.77	221,518.73	227,315.94	213,346.22	211,934.90	187,313.11	175,152.62	172,038.58	193,845.85	169,524.76	162,518.06	152,786.15	163,705.99	168,922.80	165,852.30	138,991.80	154,130.02	130,710.68	133,254.51	145,184.55	135,181.15	121,069.07	127,374.36	118,130.41	124,272.96	113,839.09	114,466.86	103,218.74	119,222.08	107,875.81	100,694.39	94,701.81	109,993.24	96,437.54	90,568.52	86,824.16																																																																																																																																																																																																																																																																																																																																																				
gdp-current-market-prices-(2010-series)-services-education																84,595.08	98,304.85	113,754.36	91,924.77	77,326.67	88,349.85	91,019.61	92,184.19	79,658.29	73,263.97	72,405.55	73,252.15	67,996.66	67,973.35	71,609.53	68,374.72	59,465.54	66,874.67	61,642.17	67,641.60	66,399.59	61,205.71	64,747.24	65,445.49	67,891.64	52,089.22	54,928.61	56,101.18	52,243.06	48,875.10	48,382.68	49,502.87	45,714.60	45,698.13	41,624.75	43,393.01	45,942.12	40,571.66	44,576.11	36,879.48	33,987.28	32,741.24	35,330.26	35,355.98	32,478.35	35,388.24																																																																																																																																																																																																																																																																																																																																																				
gdp-current-market-prices-(2010-series)-services-human-health-activities,-residential-care-and																106,132.72	108,335.57	109,428.58	103,428.17	103,988.40	96,636.98	85,272.95	98,711.26	92,325.54	82,636.76	80,814.62	74,718.61	77,847.19	73,472.53	76,962.60	66,967.92	65,416.56	66,795.16	64,280.65	73,879.21	64,689.90	63,327.62	72,832.30	67,848.43	58,929.79	57,595.27	53,861.66	53,030.01	52,865.07	50,547.42	53,909.01	44,991.18	46,921.08	52,974.32	45,253.29	45,188.24	57,582.04	43,231.59	46,025.93	43,295.91	38,852.72	41,266.32	39,920.47	34,064.39	34,823.38	27,765.63																																																																																																																																																																																																																																																																																																																																																				
gdp-current-market-prices-(2010-series)-services-other-personal-service-activities																276,724.03	407,483.80	398,869.40	387,793.47	263,336.02	391,874.16	388,145.41	364,060.60	361,347.48	360,836.07	366,402.09	337,884.59	341,217.05	337,887.31	339,974.68	325,997.80	322,007.74	304,044.85	308,400.70	298,549.27	291,665.75	276,338.69	298,850.83	277,936.07	277,286.43	262,828.65	281,719.59	272,663.26	263,427.64	246,151.52	249,538.99	244,304.69	245,978.88	246,810.24	230,182.75	219,042.20	201,850.25	187,282.81	180,795.45	174,336.64	168,490.11	162,517.96	156,995.76	150,478.83	145,982.15	138,637.93																																																																																																																																																																																																																																																																																																																																																				
gdp-current-market-prices-(2010-series)-taxes-less-subsidies-on-products																210,564.00	237,258.22	196,651.99	301,574.87	129,744.93	229,322.53	242,652.47	250,362.70	266,825.55	283,710.07	301,600.58	282,670.09	301,487.55	315,017.86	353,929.12	272,790.21	293,015.16	318,666.97	270,724.17	182,494.40	288,969.43	254,306.66	152,419.85	229,295.81	221,537.29	192,528.57	217,886.73	161,841.87	170,316.50	153,912.21	191,917.07	176,467.03	146,895.76	137,590.81	168,419.33	117,230.85	164,836.65	142,408.55	157,377.27	145,676.10	140,375.12	136,573.82	290,656.92	139,754.65	143,493.16	81,659.44																																																																																																																																																																																																																																																																																																																																																				
